timestamp					cpu,memory,qps,disk_usage,memory_usage,iops,slow_queries,select_full_join,select_scan,threads_created,aborted_connects,aborted_clients,table_locks_waited,innodb_row_lock_waits,innodb_buffer_pool_read_requests,innodb_buffer_pool_reads,innodb_buffer_pool_write_requests,seconds_behind_master,connections,max_used_connections,qcache_hits,qcache_inserts,qcache_lowmem_prunes,created_tmp_tables,created_tmp_disk_tables,binlog_cache_disk_use,binlog_cache_use,label
2024-12-17 12:35:40.098290,10,1504,3.244444444444444,8448271.00,8945664,0.31111111111111106,0,0,1.2444444444444442,0,0,0,0,0,12.111111111111109,0,10.71111111111111,0,0.6888888888888888,0,0,0,0,6.111111111111111,0.5333333333333332,0,0,0
2024-12-17 12:35:42.099895,11,1505,3.244444444444444,8464655.00,8945664,0.31111111111111106,0,0,1.2444444444444442,0,0,0,0,0,12.111111111111109,0,10.71111111111111,0,0.6888888888888888,0,0,0,0,6.111111111111111,0.5333333333333332,0,0,0
2024-12-17 12:35:44.099299,11,1505,3.244444444444444,8464655.00,8945664,0.31111111111111106,0,0,1.2444444444444442,0,0,0,0,0,12.111111111111109,0,10.71111111111111,0,0.6888888888888888,0,0,0,0,6.111111111111111,0.5333333333333332,0,0,0
2024-12-17 12:35:46.089512,11,1505,3.155555555555556,8481039.00,8945664,0.42222222222222217,0,0,1.0222222222222224,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:35:48.101830,11,1505,3.155555555555555,8464655.00,8945664,0.42222222222222217,0,0,1.0222222222222221,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:35:50.098820,11,1505,3.155555555555555,8464655.00,8945664,0.42222222222222217,0,0,1.0222222222222221,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:35:52.099572,11,1505,3.155555555555555,8448271.00,8945664,0.42222222222222217,0,0,1.0222222222222221,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:35:54.095598,11,1505,3.155555555555555,8448271.00,8945664,0.42222222222222217,0,0,1.0222222222222221,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:35:56.095193,11,1505,3.155555555555555,8448271.00,8945664,0.42222222222222217,0,0,1.0222222222222221,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:35:58.101340,10,1504,3.155555555555555,8448271.00,8945664,0.42222222222222217,0,0,1.0222222222222221,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8888888888888888,0,0,0
2024-12-17 12:36:00.087713,10,1504,3.266666666666666,8464655.00,8945664,0.4222222222222222,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:02.098105,10,1504,3.2666666666666666,8481039.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:04.089032,10,1504,3.266666666666666,8464655.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:06.096846,10,1504,3.266666666666666,8481039.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:08.101148,10,1504,3.266666666666666,8464655.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:10.097611,10,1504,3.266666666666666,8481039.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:12.098351,10,1514,3.266666666666666,8481039.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:14.097656,10,1514,3.266666666666666,8464655.00,8945664,0.42222222222222217,0,0,1.1777777777777776,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,11.066666666666665,0.8666666666666666,0,0,0
2024-12-17 12:36:16.097180,10,1514,3.1333333333333333,8464655.00,8945664,0.4222222222222222,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:18.097422,10,1514,3.133333333333333,8481039.00,8945664,0.42222222222222217,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:20.094409,10,1514,3.133333333333333,8481039.00,8945664,0.42222222222222217,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:22.082044,10,1514,3.133333333333333,8481039.00,8945664,0.42222222222222217,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:24.085138,10,1514,3.133333333333333,8481039.00,8945664,0.42222222222222217,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:26.097707,10,1514,3.133333333333333,8448271.00,8945664,0.42222222222222217,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:28.098971,11,1514,3.133333333333333,8464655.00,8945664,0.42222222222222217,0,0,0.8888888888888888,0,0,0,0,0,27.644444444444442,0,24.577777777777776,0,0.7333333333333333,0,0,0,0,15.91111111111111,1.222222222222222,0,0,0
2024-12-17 12:36:30.084848,11,1514,3.311111111111111,8448271.00,8945664,0.35555555555555557,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:32.097402,11,1514,3.311111111111111,8464655.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:34.083372,11,1514,3.311111111111111,8481039.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:36.096586,11,1514,3.311111111111111,8481039.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:38.097139,11,1514,3.311111111111111,8481039.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:40.098186,11,1514,3.311111111111111,8448271.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:42.086130,12,1515,3.311111111111111,8481039.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:44.095279,12,1515,3.311111111111111,8481039.00,8945664,0.3555555555555555,0,0,1.0888888888888888,0,0,0,0,0,29.177777777777774,0,25.911111111111108,0,0.7333333333333333,0,0,0,0,16.133333333333333,1.2888888888888888,0,0,0
2024-12-17 12:36:46.083832,12,1515,3.3777777777777773,8481039.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:36:48.099094,12,1515,3.3777777777777778,8481039.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:36:50.097900,12,1515,3.3777777777777773,8481039.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:36:52.097949,12,1515,3.3777777777777773,8464655.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:36:54.097793,12,1515,3.3777777777777773,8481039.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:36:56.083213,12,1515,3.3777777777777773,8464655.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:36:58.097257,9,1516,3.3777777777777773,8448271.00,8945664,0.5111111111111111,0,0,1.0222222222222221,0,0,0,0,0,37.199999999999996,0,33.06666666666666,0,0.7555555555555554,0,0,0,0,21.111111111111107,1.6444444444444442,0,0,0
2024-12-17 12:37:00.096993,9,1516,3.3777777777777778,8481039.00,8945664,0.4,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:02.098611,9,1516,3.3777777777777773,8464655.00,8945664,0.39999999999999997,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:04.095720,9,1516,3.3777777777777773,8464655.00,8945664,0.39999999999999997,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:06.084533,9,1516,3.3777777777777773,8464655.00,8945664,0.4,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:08.085724,9,1516,3.3777777777777773,8481039.00,8945664,0.39999999999999997,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:10.101926,9,1516,3.3777777777777773,8464655.00,8945664,0.39999999999999997,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:12.084939,10,1515,3.3777777777777773,8448271.00,8945664,0.39999999999999997,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:14.086396,10,1515,3.3777777777777773,8481039.00,8945664,0.39999999999999997,0,0,1.2444444444444442,0,0,0,0,0,20.13333333333333,0,17.866666666666664,0,0.711111111111111,0,0,0,0,11.155555555555555,0.8888888888888888,0,0,0
2024-12-17 12:37:16.097644,10,1515,3.177777777777778,8464655.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:18.097573,10,1515,3.177777777777778,8448271.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:20.098743,10,1515,3.1777777777777776,8464655.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:22.097721,10,1515,3.1777777777777776,8481039.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:24.086096,10,1515,3.1777777777777776,8464655.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:26.097184,10,1515,3.1777777777777776,8448271.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:28.098035,12,1517,3.1777777777777776,8464655.00,8945664,0.4666666666666666,0,0,1.0666666666666664,0,0,0,0,0,19.62222222222222,0,17.42222222222222,0,0.711111111111111,0,0,0,0,10.999999999999998,0.8666666666666666,0,0,0
2024-12-17 12:37:30.094710,12,1517,3.311111111111111,8448271.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:32.083953,12,1517,3.311111111111111,8448271.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:34.097778,12,1517,3.311111111111111,8481039.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:36.085439,12,1517,3.311111111111111,8448271.00,8945664,0.4222222222222222,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:38.097182,12,1517,3.311111111111111,8464655.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:40.099610,12,1517,3.311111111111111,8481039.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:42.098992,10,1517,3.311111111111111,8464655.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:44.098300,10,1517,3.311111111111111,8464655.00,8945664,0.42222222222222217,0,0,1.2444444444444442,0,0,0,0,0,21.15555555555555,0,18.755555555555553,0,0.711111111111111,0,0,0,0,11.222222222222221,0.9333333333333332,0,0,0
2024-12-17 12:37:46.084852,10,1517,3.1999999999999997,8481039.00,8945664,0.5333333333333333,0,0,0.9999999999999999,0,0,0,0,0,28.666666666666664,0,25.466666666666665,0,0.7333333333333333,0,0,0,0,16.044444444444444,1.2666666666666666,0,0,0
2024-12-17 12:37:48.086698,10,1517,3.2,8481039.00,8945664,0.5333333333333332,0,0,1,0,0,0,0,0,28.666666666666664,0,25.466666666666665,0,0.7333333333333333,0,0,0,0,16.044444444444444,1.2666666666666666,0,0,0
2024-12-17 12:37:50.085223,10,1517,3.2,8481039.00,8945664,0.5333333333333332,0,0,0.9999999999999999,0,0,0,0,0,28.666666666666664,0,25.466666666666665,0,0.7333333333333333,0,0,0,0,16.044444444444444,1.2666666666666666,0,0,0
2024-12-17 12:37:52.097836,10,1517,3.1999999999999997,8464655.00,8945664,0.5333333333333332,0,0,0.9999999999999999,0,0,0,0,0,28.666666666666664,0,25.466666666666665,0,0.7333333333333333,0,0,0,0,16.044444444444444,1.2666666666666666,0,0,0
2024-12-17 12:37:54.101491,10,1517,3.1999999999999997,8464655.00,8945664,0.5333333333333332,0,0,0.9999999999999999,0,0,0,0,0,28.666666666666664,0,25.466666666666665,0,0.7333333333333333,0,0,0,0,16.044444444444444,1.2666666666666666,0,0,0
2024-12-17 12:37:56.084905,10,1517,3.1999999999999997,8481039.00,8945664,0.5333333333333332,0,0,0.9999999999999999,0,0,0,0,0,28.666666666666664,0,25.466666666666665,0,0.7333333333333333,0,0,0,0,16.044444444444444,1.2666666666666666,0,0,0
