timestamp					cpu,memory,qps,disk_usage,memory_usage,iops,slow_queries,select_full_join,select_scan,threads_created,aborted_connects,aborted_clients,table_locks_waited,innodb_row_lock_waits,innodb_buffer_pool_read_requests,innodb_buffer_pool_reads,innodb_buffer_pool_write_requests,seconds_behind_master,connections,max_used_connections,qcache_hits,qcache_inserts,qcache_lowmem_prunes,created_tmp_tables,created_tmp_disk_tables,binlog_cache_disk_use,binlog_cache_use,label
2024-12-17 12:39:10.098820,13,1185,3.4666666666666663,8464655.00,8683520,0.7999999999999999,0,0,1.1555555555555554,0,0,0,0,0,53.77777777777777,0,47.822222222222216,0,0.7777777777777777,0,0,0,0,31.266666666666662,2.3777777777777773,0,0,0
2024-12-17 12:39:12.082434,13,1185,3.4666666666666663,8481039.00,8683520,0.7999999999999999,0,0,1.1555555555555554,0,0,0,0,0,53.77777777777777,0,47.822222222222216,0,0.7777777777777777,0,0,0,0,31.266666666666662,2.3777777777777773,0,0,0
2024-12-17 12:39:14.099860,13,1185,3.666666666666666,8464655.00,8683520,0.9555555555555555,0,0,1.1555555555555554,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:16.086830,13,1185,3.666666666666666,8464655.00,8683520,0.9555555555555556,0,0,1.1555555555555557,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:18.097137,13,1185,3.666666666666666,8481039.00,8683520,0.9555555555555555,0,0,1.1555555555555554,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:20.095939,13,1185,3.666666666666666,8481039.00,8683520,0.9555555555555555,0,0,1.1555555555555554,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:22.095895,13,1185,3.666666666666666,8448271.00,8683520,0.9555555555555555,0,0,1.1555555555555554,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:24.099439,13,1185,3.666666666666666,8464655.00,8683520,0.9555555555555555,0,0,1.1555555555555554,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:26.096505,13,1185,3.666666666666666,8464655.00,8683520,0.9555555555555555,0,0,1.1555555555555554,0,0,0,0,0,62.86666666666666,0,55.86666666666666,0,0.8444444444444443,0,0,0,0,36.355555555555554,2.7777777777777772,0,0,0
2024-12-17 12:39:28.097394,9,1185,3.5111111111111106,8448271.00,8683520,0.5777777777777778,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:30.099362,9,1185,3.5111111111111106,8464655.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:32.096395,9,1185,3.5111111111111106,8464655.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:34.094439,9,1185,3.5111111111111106,8464655.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:36.098210,9,1185,3.5111111111111106,8481039.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:38.098393,9,1185,3.5111111111111106,8448271.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:40.098512,9,1185,3.5111111111111106,8481039.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:42.087341,11,1185,3.5111111111111106,8464655.00,8683520,0.5777777777777777,0,0,1.2444444444444442,0,0,0,0,0,45.822222222222216,0,40.666666666666664,0,0.7555555555555554,0,0,0,0,26.311111111111106,2.022222222222222,0,0,0
2024-12-17 12:39:44.097479,11,1185,3.644444444444444,8481039.00,8683520,0.5111111111111112,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:46.098739,11,1185,3.6444444444444444,8448271.00,8683520,0.5111111111111111,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:48.097548,11,1185,3.644444444444444,8448271.00,8683520,0.5111111111111111,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:50.082944,11,1185,3.644444444444444,8464655.00,8683520,0.5111111111111111,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:52.096965,11,1185,3.644444444444444,8464655.00,8683520,0.5111111111111111,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:54.098470,11,1185,3.644444444444444,8464655.00,8683520,0.5111111111111111,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:56.084939,11,1185,3.644444444444444,8481039.00,8683520,0.5111111111111111,0,0,1.3777777777777775,0,0,0,0,0,37.8,0,33.511111111111106,0,0.7777777777777777,0,0,0,0,21.377777777777776,1.6666666666666665,0,0,0
2024-12-17 12:39:58.085985,11,1185,3.2888888888888883,8464655.00,8683520,0.35555555555555557,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:00.097453,11,1185,3.288888888888889,8481039.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:02.084880,11,1185,3.2888888888888883,8481039.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:04.085728,11,1185,3.2888888888888883,8481039.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:06.085002,11,1185,3.2888888888888883,8481039.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:08.085405,11,1185,3.2888888888888883,8481039.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:10.087700,11,1185,3.2888888888888883,8448271.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:12.084451,10,1185,3.2888888888888883,8464655.00,8683520,0.3555555555555555,0,0,1.2444444444444442,0,0,0,0,0,20.688888888888886,0,18.31111111111111,0,0.6888888888888888,0,0,0,0,11.177777777777777,0.911111111111111,0,0,0
2024-12-17 12:40:14.084893,10,1185,4.7555555555555555,8464655.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:16.085233,10,1185,4.7555555555555555,8464655.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:18.084137,10,1185,4.7555555555555555,8481039.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:20.088010,10,1185,4.755555555555555,8464655.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:22.087103,10,1185,4.755555555555555,8481039.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:24.085160,10,1185,4.755555555555555,8464655.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:26.087890,10,1185,4.755555555555555,8464655.00,8683520,2.822222222222222,0,0,2.1555555555555554,0.04444444444444444,0,0,0,0,136.13333333333333,0,35.288888888888884,0,0.9555555555555555,0,0,0,0,11.066666666666665,0.8888888888888888,0,0,0
2024-12-17 12:40:28.086401,14,1186,6.6000000000000005,8464655.00,8781824,6.488888888888889,0,0,4.088888888888889,0.04444444444444444,0,0,0,0,357.3333333333333,0.06666666666666667,53.08888888888888,0,0.8888888888888888,0,0,0,0,5.822222222222222,0.4888888888888888,0,0,0
